Title,Date,RoomType,Season,OccupancyRate,BasePrice,Competitor,ID,haveConnectingRooms,availableViews
,"June 17, 2022",Deluxe,Off-Season,51,150,Nazl Al Iqtisad,899,TRUE,sea
,"June 18, 2022",Suite,Off-Season,51,250,Nazl Al Jabal,900,TRUE,sea
,"June 19, 2022",Standard,Off-Season,91,100,Nazl Al Iqtisad,901,TRUE,sea
,"June 20, 2022",Deluxe,Off-Season,91,150,Nazl Al Iqtisad,902,FALSE,garden
,"June 21, 2022",Suite,Off-Season,91,250,Nazl Al Iqtisad,903,FALSE,sea
,"June 22, 2022",Standard,Off-Season,90,100,Fandak Al Madina,904,TRUE,city
,"June 23, 2022",Deluxe,Off-Season,90,150,Fandak Al Fakhama,905,TRUE,sea
,"June 24, 2022",Suite,Off-Season,90,250,Fandak Al Madina,906,FALSE,city
,"June 25, 2022",Standard,Off-Season,98,100,Fandak Al Fakhama,907,FALSE,mountain
,"June 26, 2022",Deluxe,Off-Season,98,150,Nazl Al Jabal,908,TRUE,garden
,"June 27, 2022",Suite,Off-Season,98,250,Muntaaz Al Bahar,909,TRUE,mountain
,"June 28, 2022",Standard,Off-Season,38,100,Nazl Al Jabal,910,FALSE,mountain
,"June 29, 2022",Deluxe,Off-Season,38,150,Fandak Al Madina,911,TRUE,city
,"June 30, 2022",Suite,Off-Season,38,250,Fandak Al Madina,912,TRUE,mountain
,"July 1, 2022",Standard,Off-Season,97,100,Fandak Al Fakhama,913,TRUE,city
,"July 2, 2022",Deluxe,Off-Season,97,150,Fandak Al Madina,914,FALSE,sea
,"July 3, 2022",Suite,Off-Season,97,250,Nazl Al Iqtisad,915,FALSE,sea
,"July 4, 2022",Standard,Off-Season,63,100,Fandak Al Madina,916,FALSE,city
,"July 5, 2022",Deluxe,Off-Season,63,150,Fandak Al Fakhama,917,FALSE,sea
,"July 6, 2022",Suite,Off-Season,63,250,Fandak Al Fakhama,918,FALSE,garden
,"July 7, 2022",Standard,Off-Season,41,100,Nazl Al Iqtisad,919,FALSE,mountain
,"July 8, 2022",Deluxe,Off-Season,41,150,Fandak Al Fakhama,920,FALSE,garden
,"July 9, 2022",Suite,Off-Season,41,250,Muntaaz Al Bahar,921,TRUE,mountain
,"July 10, 2022",Standard,Off-Season,60,100,Nazl Al Jabal,922,TRUE,sea
,"July 11, 2022",Deluxe,Off-Season,60,150,Fandak Al Madina,923,TRUE,garden
,"July 12, 2022",Suite,Off-Season,60,250,Muntaaz Al Bahar,924,TRUE,sea
,"July 13, 2022",Standard,Off-Season,53,100,Fandak Al Madina,925,TRUE,mountain
,"July 14, 2022",Deluxe,Off-Season,53,150,Muntaaz Al Bahar,926,TRUE,city
,"July 15, 2022",Suite,Off-Season,53,250,Fandak Al Madina,927,TRUE,city
,"July 16, 2022",Standard,Off-Season,61,100,Nazl Al Iqtisad,928,FALSE,garden
,"July 17, 2022",Deluxe,Off-Season,61,150,Fandak Al Fakhama,929,FALSE,sea
,"July 18, 2022",Suite,Off-Season,61,250,Fandak Al Fakhama,930,TRUE,sea
,"July 19, 2022",Standard,Off-Season,80,100,Nazl Al Iqtisad,931,TRUE,garden
,"July 20, 2022",Deluxe,Off-Season,80,150,Muntaaz Al Bahar,932,FALSE,city
,"July 21, 2022",Suite,Off-Season,80,250,Nazl Al Jabal,933,TRUE,mountain
,"July 22, 2022",Standard,Off-Season,87,100,Muntaaz Al Bahar,934,TRUE,garden
,"July 23, 2022",Deluxe,Off-Season,87,150,Fandak Al Fakhama,935,FALSE,mountain
,"July 24, 2022",Suite,Off-Season,87,250,Nazl Al Jabal,936,TRUE,city
,"July 25, 2022",Standard,Off-Season,52,100,Fandak Al Madina,937,FALSE,sea
,"July 26, 2022",Deluxe,Off-Season,52,150,Nazl Al Jabal,938,TRUE,city
,"July 27, 2022",Suite,Off-Season,52,250,Muntaaz Al Bahar,939,FALSE,garden
,"July 28, 2022",Standard,Off-Season,13,100,Nazl Al Iqtisad,940,FALSE,sea
,"July 29, 2022",Deluxe,Off-Season,13,150,Fandak Al Madina,941,FALSE,garden
,"July 30, 2022",Suite,Off-Season,13,250,Muntaaz Al Bahar,942,TRUE,garden
,"July 31, 2022",Standard,Off-Season,2,100,Fandak Al Madina,943,FALSE,city
,"August 1, 2022",Deluxe,Off-Season,2,150,Nazl Al Jabal,944,TRUE,garden
,"August 2, 2022",Suite,Off-Season,2,250,Fandak Al Fakhama,945,TRUE,city
,"August 3, 2022",Standard,Off-Season,74,100,Muntaaz Al Bahar,946,TRUE,sea
,"August 4, 2022",Deluxe,Off-Season,74,150,Nazl Al Iqtisad,947,TRUE,city
,"August 5, 2022",Suite,Off-Season,74,250,Nazl Al Jabal,948,FALSE,sea
,"August 6, 2022",Standard,Off-Season,93,100,Muntaaz Al Bahar,949,FALSE,city
,"August 7, 2022",Deluxe,Off-Season,93,150,Nazl Al Iqtisad,950,TRUE,mountain
,"August 8, 2022",Suite,Off-Season,93,250,Muntaaz Al Bahar,951,TRUE,mountain
,"August 9, 2022",Standard,Off-Season,72,100,Nazl Al Jabal,952,FALSE,garden
,"August 10, 2022",Deluxe,Off-Season,72,150,Muntaaz Al Bahar,953,TRUE,city
,"August 11, 2022",Suite,Off-Season,72,250,Fandak Al Madina,954,FALSE,city
,"August 12, 2022",Standard,Off-Season,19,100,Nazl Al Jabal,955,TRUE,sea
,"August 13, 2022",Deluxe,Off-Season,19,150,Muntaaz Al Bahar,956,TRUE,garden
,"August 14, 2022",Suite,Off-Season,19,250,Fandak Al Fakhama,957,FALSE,city
,"August 15, 2022",Standard,Off-Season,60,100,Muntaaz Al Bahar,958,TRUE,garden
,"August 16, 2022",Deluxe,Off-Season,60,150,Fandak Al Madina,959,FALSE,mountain
,"August 17, 2022",Suite,Off-Season,60,250,Nazl Al Iqtisad,960,TRUE,city
,"August 18, 2022",Standard,Off-Season,32,100,Nazl Al Iqtisad,961,TRUE,city
,"August 19, 2022",Deluxe,Off-Season,32,150,Nazl Al Iqtisad,962,TRUE,garden
,"August 20, 2022",Suite,Off-Season,32,250,Fandak Al Fakhama,963,FALSE,city
,"August 21, 2022",Standard,Off-Season,27,100,Fandak Al Madina,964,TRUE,garden
,"August 22, 2022",Deluxe,Off-Season,27,150,Nazl Al Jabal,965,TRUE,city
,"August 23, 2022",Suite,Off-Season,27,250,Nazl Al Iqtisad,966,TRUE,sea
,"August 24, 2022",Standard,Off-Season,5,100,Fandak Al Madina,967,TRUE,garden
,"August 25, 2022",Deluxe,Off-Season,5,150,Muntaaz Al Bahar,968,FALSE,city
,"August 26, 2022",Suite,Off-Season,5,250,Fandak Al Fakhama,969,FALSE,mountain
,"August 27, 2022",Standard,Off-Season,3,100,Fandak Al Madina,970,TRUE,city
,"August 28, 2022",Deluxe,Off-Season,3,150,Fandak Al Madina,971,FALSE,mountain
,"August 29, 2022",Suite,Off-Season,3,250,Nazl Al Jabal,972,TRUE,mountain
,"August 30, 2022",Standard,Off-Season,38,100,Fandak Al Madina,973,TRUE,sea
,"August 31, 2022",Deluxe,Off-Season,38,150,Nazl Al Jabal,974,TRUE,garden
,"September 1, 2022",Suite,Off-Season,38,250,Fandak Al Fakhama,975,FALSE,city
,"September 2, 2022",Standard,Off-Season,81,100,Fandak Al Fakhama,976,FALSE,sea
,"September 3, 2022",Deluxe,Off-Season,81,150,Muntaaz Al Bahar,977,FALSE,city
,"September 4, 2022",Suite,Off-Season,81,250,Nazl Al Jabal,978,FALSE,mountain
,"September 5, 2022",Standard,Off-Season,36,100,Nazl Al Jabal,979,FALSE,garden
,"September 6, 2022",Deluxe,Off-Season,36,150,Nazl Al Iqtisad,980,FALSE,city
,"September 7, 2022",Suite,Off-Season,36,250,Nazl Al Iqtisad,981,FALSE,city
,"September 8, 2022",Standard,Off-Season,98,100,Muntaaz Al Bahar,982,FALSE,mountain
,"September 9, 2022",Deluxe,Off-Season,98,150,Fandak Al Fakhama,983,FALSE,city
,"September 10, 2022",Suite,Off-Season,98,250,Nazl Al Iqtisad,984,TRUE,city
,"September 11, 2022",Standard,Off-Season,3,100,Fandak Al Madina,985,FALSE,mountain
,"September 12, 2022",Deluxe,Off-Season,3,150,Fandak Al Fakhama,986,FALSE,sea
,"September 13, 2022",Suite,Off-Season,3,250,Fandak Al Madina,987,FALSE,mountain
,"September 14, 2022",Standard,Off-Season,11,100,Nazl Al Jabal,988,FALSE,sea
,"September 15, 2022",Deluxe,Off-Season,11,150,Fandak Al Fakhama,989,FALSE,garden
,"September 16, 2022",Suite,Off-Season,11,250,Muntaaz Al Bahar,990,FALSE,sea
,"September 17, 2022",Standard,Off-Season,36,100,Nazl Al Jabal,991,FALSE,sea
,"September 18, 2022",Deluxe,Off-Season,36,150,Nazl Al Jabal,992,FALSE,garden
,"September 19, 2022",Suite,Off-Season,36,250,Fandak Al Madina,993,FALSE,sea
,"September 20, 2022",Standard,Off-Season,28,100,Nazl Al Jabal,994,FALSE,mountain
,"September 21, 2022",Deluxe,Off-Season,28,150,Nazl Al Iqtisad,995,FALSE,sea
,"September 22, 2022",Suite,Off-Season,28,250,Fandak Al Fakhama,996,TRUE,garden
,"September 23, 2022",Standard,Off-Season,61,100,Nazl Al Iqtisad,997,TRUE,mountain
,"September 24, 2022",Deluxe,Off-Season,61,150,Fandak Al Madina,998,FALSE,garden
,"September 25, 2022",Suite,Off-Season,61,250,Fandak Al Madina,999,FALSE,garden
,"September 26, 2022",Standard,Off-Season,61,100,Fandak Al Fakhama,1000,TRUE,city
,"October 5, 2022",Standard,Off-Season,76,100,Fandak Al Fakhama,1009,FALSE,garden
,"November 8, 2022",Deluxe,Off-Season,11,150,Nazl Al Jabal,1043,TRUE,mountain
,"December 4, 2022",Standard,Off-Season,14,100,Nazl Al Iqtisad,1069,TRUE,mountain
,"September 27, 2022",Deluxe,Off-Season,61,150,Nazl Al Jabal,1001,FALSE,city
,"December 20, 2022",Deluxe,Off-Season,34,150,Fandak Al Madina,1085,FALSE,mountain
,"November 7, 2022",Standard,Off-Season,11,100,Fandak Al Fakhama,1042,FALSE,garden
,"November 13, 2022",Standard,Off-Season,37,100,Nazl Al Jabal,1048,TRUE,garden
,"October 30, 2022",Deluxe,Off-Season,92,150,Nazl Al Iqtisad,1034,FALSE,city
,"October 25, 2022",Suite,Off-Season,44,250,Nazl Al Jabal,1029,TRUE,sea
,"October 3, 2022",Deluxe,Off-Season,77,150,Fandak Al Madina,1007,FALSE,sea
,"November 29, 2022",Deluxe,Off-Season,8,150,Nazl Al Iqtisad,1064,TRUE,garden
,"October 9, 2022",Deluxe,Off-Season,51,150,Fandak Al Fakhama,1013,FALSE,city
,"November 25, 2022",Standard,Off-Season,52,100,Nazl Al Jabal,1060,FALSE,mountain
,"December 7, 2022",Standard,Off-Season,13,100,Muntaaz Al Bahar,1072,FALSE,mountain
,"October 21, 2022",Deluxe,Off-Season,61,150,Muntaaz Al Bahar,1025,FALSE,mountain
,"October 27, 2022",Deluxe,Off-Season,93,150,Fandak Al Madina,1031,TRUE,garden
,"October 6, 2022",Deluxe,Off-Season,76,150,Fandak Al Fakhama,1010,FALSE,mountain
,"October 15, 2022",Deluxe,Off-Season,29,150,Fandak Al Fakhama,1019,FALSE,sea
,"October 7, 2022",Suite,Off-Season,76,250,Fandak Al Madina,1011,TRUE,mountain
,"December 2, 2022",Deluxe,Off-Season,67,150,Fandak Al Fakhama,1067,TRUE,sea
,"November 27, 2022",Suite,Off-Season,52,250,Fandak Al Fakhama,1062,TRUE,mountain
,"November 5, 2022",Deluxe,Off-Season,98,150,Fandak Al Fakhama,1040,TRUE,city
,"November 6, 2022",Suite,Off-Season,98,250,Nazl Al Iqtisad,1041,TRUE,sea
,"October 13, 2022",Suite,Off-Season,66,250,Fandak Al Madina,1017,FALSE,sea
,"October 18, 2022",Deluxe,Off-Season,7,150,Fandak Al Fakhama,1022,TRUE,sea
,"October 20, 2022",Standard,Off-Season,61,100,Nazl Al Jabal,1024,FALSE,sea
,"November 23, 2022",Deluxe,Off-Season,98,150,Muntaaz Al Bahar,1058,TRUE,sea
,"December 28, 2022",Standard,Off-Season,43,100,Nazl Al Iqtisad,1093,FALSE,garden
,"November 15, 2022",Suite,Off-Season,37,250,Nazl Al Iqtisad,1050,TRUE,sea
,"October 12, 2022",Deluxe,Off-Season,66,150,Muntaaz Al Bahar,1016,FALSE,mountain
,"December 13, 2022",Standard,Off-Season,66,100,Nazl Al Iqtisad,1078,TRUE,sea
,"October 16, 2022",Suite,Off-Season,29,250,Nazl Al Jabal,1020,TRUE,sea
,"December 17, 2022",Deluxe,Off-Season,71,150,Fandak Al Fakhama,1082,TRUE,mountain
,"December 24, 2022",Suite,Off-Season,79,250,Fandak Al Madina,1089,FALSE,garden
,"November 30, 2022",Suite,Off-Season,8,250,Nazl Al Iqtisad,1065,FALSE,sea
,"October 11, 2022",Standard,Off-Season,66,100,Fandak Al Fakhama,1015,TRUE,garden
,"November 24, 2022",Suite,Off-Season,98,250,Nazl Al Iqtisad,1059,FALSE,sea
,"November 22, 2022",Standard,Off-Season,98,100,Muntaaz Al Bahar,1057,FALSE,city
,"October 14, 2022",Standard,Off-Season,29,100,Fandak Al Fakhama,1018,TRUE,garden
,"November 9, 2022",Suite,Off-Season,11,250,Fandak Al Madina,1044,TRUE,garden
,"October 31, 2022",Suite,Off-Season,92,250,Fandak Al Fakhama,1035,TRUE,mountain
,"September 29, 2022",Standard,Off-Season,34,100,Fandak Al Madina,1003,TRUE,garden
,"December 9, 2022",Suite,Off-Season,13,250,Nazl Al Jabal,1074,TRUE,garden
,"November 28, 2022",Standard,Off-Season,8,100,Nazl Al Jabal,1063,TRUE,city
,"October 4, 2022",Suite,Off-Season,77,250,Fandak Al Fakhama,1008,TRUE,sea
,"October 1, 2022",Suite,Off-Season,34,250,Muntaaz Al Bahar,1005,TRUE,city
,"October 10, 2022",Suite,Off-Season,51,250,Nazl Al Jabal,1014,TRUE,city
,"December 25, 2022",Standard,Off-Season,61,100,Nazl Al Iqtisad,1090,FALSE,sea
,"December 26, 2022",Deluxe,Off-Season,61,150,Nazl Al Jabal,1091,FALSE,city
,"November 4, 2022",Standard,Off-Season,98,100,Nazl Al Jabal,1039,TRUE,sea
,"October 17, 2022",Standard,Off-Season,7,100,Nazl Al Jabal,1021,TRUE,garden
,"September 30, 2022",Deluxe,Off-Season,34,150,Fandak Al Fakhama,1004,TRUE,garden
,"November 1, 2022",Standard,Off-Season,43,100,Muntaaz Al Bahar,1036,FALSE,sea
,"November 11, 2022",Deluxe,Off-Season,61,150,Muntaaz Al Bahar,1046,TRUE,mountain
,"December 14, 2022",Deluxe,Off-Season,66,150,Muntaaz Al Bahar,1079,FALSE,garden
,"October 29, 2022",Standard,Off-Season,92,100,Muntaaz Al Bahar,1033,TRUE,city
,"November 26, 2022",Deluxe,Off-Season,52,150,Fandak Al Fakhama,1061,TRUE,mountain
,"December 19, 2022",Standard,Off-Season,34,100,Muntaaz Al Bahar,1084,FALSE,city
,"November 2, 2022",Deluxe,Off-Season,43,150,Fandak Al Madina,1037,FALSE,sea
,"November 3, 2022",Suite,Off-Season,43,250,Nazl Al Jabal,1038,TRUE,garden
,"December 29, 2022",Deluxe,Off-Season,43,150,Fandak Al Fakhama,1094,TRUE,garden
,"December 5, 2022",Deluxe,Off-Season,14,150,Fandak Al Fakhama,1070,TRUE,garden
,"October 23, 2022",Standard,Off-Season,44,100,Nazl Al Iqtisad,1027,FALSE,mountain
,"November 10, 2022",Standard,Off-Season,61,100,Nazl Al Jabal,1045,FALSE,garden
,"December 6, 2022",Suite,Off-Season,14,250,Fandak Al Fakhama,1071,TRUE,city
,"December 11, 2022",Deluxe,Off-Season,71,150,Nazl Al Iqtisad,1076,TRUE,city
,"October 24, 2022",Deluxe,Off-Season,44,150,Fandak Al Fakhama,1028,TRUE,city
,"December 27, 2022",Suite,Off-Season,61,250,Fandak Al Madina,1092,TRUE,sea
,"December 16, 2022",Standard,Off-Season,71,100,Nazl Al Iqtisad,1081,TRUE,city
,"December 15, 2022",Suite,Off-Season,66,250,Fandak Al Fakhama,1080,TRUE,sea
,"November 21, 2022",Suite,Off-Season,53,250,Nazl Al Jabal,1056,TRUE,sea
,"November 18, 2022",Suite,Off-Season,95,250,Nazl Al Jabal,1053,TRUE,sea
,"November 16, 2022",Standard,Off-Season,95,100,Nazl Al Jabal,1051,FALSE,mountain
,"November 17, 2022",Deluxe,Off-Season,95,150,Fandak Al Fakhama,1052,TRUE,sea
,"November 20, 2022",Deluxe,Off-Season,53,150,Muntaaz Al Bahar,1055,TRUE,city
,"October 19, 2022",Suite,Off-Season,7,250,Fandak Al Fakhama,1023,FALSE,mountain
,"December 30, 2022",Suite,Off-Season,43,250,Nazl Al Iqtisad,1095,FALSE,city
,"December 3, 2022",Suite,Off-Season,67,250,Muntaaz Al Bahar,1068,TRUE,city
,"November 14, 2022",Deluxe,Off-Season,37,150,Muntaaz Al Bahar,1049,TRUE,sea
,"December 23, 2022",Deluxe,Off-Season,79,150,Nazl Al Iqtisad,1088,FALSE,city
,"October 2, 2022",Standard,Off-Season,77,100,Nazl Al Jabal,1006,TRUE,city
,"November 12, 2022",Suite,Off-Season,61,250,Nazl Al Jabal,1047,TRUE,garden
,"December 18, 2022",Suite,Off-Season,71,250,Fandak Al Madina,1083,TRUE,mountain
,"December 1, 2022",Standard,Off-Season,67,100,Nazl Al Iqtisad,1066,TRUE,sea
,"October 26, 2022",Standard,Off-Season,93,100,Fandak Al Madina,1030,TRUE,garden
,"October 8, 2022",Standard,Off-Season,51,100,Muntaaz Al Bahar,1012,TRUE,city
,"October 22, 2022",Suite,Off-Season,61,250,Nazl Al Iqtisad,1026,FALSE,mountain
,"December 8, 2022",Deluxe,Off-Season,13,150,Nazl Al Jabal,1073,FALSE,city
,"December 21, 2022",Suite,Off-Season,34,250,Nazl Al Iqtisad,1086,TRUE,mountain
,"September 28, 2022",Suite,Off-Season,61,250,Muntaaz Al Bahar,1002,TRUE,garden
,"November 19, 2022",Standard,Off-Season,53,100,Fandak Al Fakhama,1054,TRUE,garden
,"October 28, 2022",Suite,Off-Season,93,250,Nazl Al Iqtisad,1032,FALSE,sea
,"December 12, 2022",Suite,Off-Season,71,250,Muntaaz Al Bahar,1077,FALSE,garden
,"December 10, 2022",Standard,Off-Season,71,100,Nazl Al Iqtisad,1075,TRUE,mountain
,"December 22, 2022",Standard,Off-Season,79,100,Fandak Al Fakhama,1087,TRUE,sea
